,occurrence_id,classification,type of occurrence,localization,fu,country,aerodrome,occurrence_day,time,under_investigation,investigating_command,investigation_status,report_number,published_report,publication_day,recommendation_amount,aircrafts_involved,takeoff,extraction_day
64,46419,ACCIDENT,SPATIAL UNAWARENESS,CANTÁ,Roraima,BRAZIL,****,2012-09-24,08:00:00,YES,SERIPA-7,FINISHED,,1.0,2015-10-05,0,1,,2016-07-30
65,47154,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PIMENTA BUENO,Rondonia,BRAZIL,****,2013-03-11,21:30:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
66,52838,ACCIDENT,LOSS OF CONTROL IN THE AIR,ÁGUA BOA,Mato Grosso,BRAZIL,****,2014-12-19,16:16:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
67,26960,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ANADIA,Alagoas,BRAZIL,****,2006-04-23,13:00:00,YES,SERIPA-2,FINISHED,,1.0,2009-12-30,10,1,,2016-07-30
68,47661,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,ATALAIA DO NORTE,Amazonas,BRAZIL,****,2013-04-22,19:00:00,YES,SERIPA-7,FINISHED,,1.0,2013-08-14,2,1,,2016-07-30
69,53306,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ATALAIA DO NORTE,Amazonas,BRAZIL,****,2015-05-29,23:17:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
70,36097,SERIOUS INCIDENT,LANDING ON UNPREDICTABLE PLACE,ÁGUA BRANCA,Piaui,BRAZIL,****,2009-03-20,19:55:00,YES,SERIPA-1,FINISHED,,1.0,2010-08-18,4,1,,2016-07-30
71,44464,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ÁGUA CLARA,Mato Grosso do Sul,BRAZIL,****,2011-05-01,11:45:00,YES,SERIPA-5,FINISHED,,1.0,2011-09-23,6,1,,2016-07-30
72,46437,ACCIDENT,LOSS OF CONTROL IN THE AIR,ÁGUA CLARA,Mato Grosso do Sul,BRAZIL,****,2012-08-25,11:30:00,YES,SERIPA-4,FINISHED,,1.0,2013-12-30,2,1,,2016-07-30
73,45277,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ÁGUA CLARA,Mato Grosso do Sul,BRAZIL,****,2011-11-27,10:10:00,YES,SERIPA-4,FINISHED,,1.0,2015-07-14,0,1,,2016-07-30
74,31869,ACCIDENT,HARD LANDING,CRUZEIRO DO SUL,Acre,BRAZIL,SBCZ,2008-01-29,03:15:00,YES,SERIPA-7,FINISHED,,1.0,2010-06-10,1,1,,2016-07-30
75,39913,SERIOUS INCIDENT,ABOUT WINDOWS / DOORS / WINDSHIELD,CRUZEIRO DO SUL,Acre,BRAZIL,SBCZ,2010-03-10,06:17:00,YES,SERIPA-7,FINISHED,,1.0,2011-12-21,3,1,1.0,2016-07-30
76,34855,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,ADOLFO,SP,BRAZIL,****,2008-11-10,17:00:00,YES,SERIPA-4,FINISHED,,1.0,2016-03-18,0,1,,2016-07-30
77,45913,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ALCÂNTARA,Maranhao,BRAZIL,****,2012-05-25,20:45:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
78,53545,SERIOUS INCIDENT,TIRE BURST,PORTO VELHO,Rondonia,BRAZIL,SBPV,2015-10-23,19:56:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,1.0,2016-07-30
79,44817,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,PORTO VELHO,Rondonia,BRAZIL,SWRO,2011-07-12,21:20:00,YES,SERIPA-7,FINISHED,,1.0,2014-06-02,2,1,,2016-07-30
80,27633,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PORTO VELHO,Rondonia,BRAZIL,SBPV,2006-08-20,12:56:00,YES,SERIPA-7,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
81,47102,SERIOUS INCIDENT,SLOW LANDING,PORTO VELHO,Rondonia,BRAZIL,SBPV,2013-03-05,12:00:00,YES,CENIPA,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
82,53578,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PORTO VELHO,Rondonia,BRAZIL,SWRO,2015-11-01,21:30:00,UNKNOWN,SERIPA-7,,,,,0,1,,2016-07-30
83,45822,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PORTO VELHO,Rondonia,BRAZIL,****,2012-05-05,11:15:00,YES,SERIPA-7,FINISHED,,1.0,2014-07-21,0,1,,2016-07-30
84,28775,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CARACARAÍ,Roraima,BRAZIL,****,2007-03-31,17:15:00,YES,SERIPA-1,FINISHED,,1.0,2013-09-13,2,1,,2016-07-30
85,53498,ACCIDENT,SLOW LANDING,ALTA FLORESTA,Mato Grosso,BRAZIL,****,2015-09-28,14:40:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
86,48883,SERIOUS INCIDENT,ABOUT LANDING GEAR,ALTA FLORESTA,Mato Grosso,BRAZIL,SWEN,2013-06-24,16:30:00,YES,SERIPA-6,FINISHED,,1.0,2016-03-18,0,1,1.0,2016-07-30
87,34538,ACCIDENT,FUEL STARVATION,LARANJAL DO JARI,Amapa,BRAZIL,****,2008-12-03,19:30:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
88,37536,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LARANJAL DO JARI,Amapa,BRAZIL,****,2009-05-16,13:30:00,YES,SERIPA-1,FINISHED,,1.0,2011-09-23,1,1,,2016-07-30
89,26759,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ALTO ARAGUAIA,Mato Grosso,BRAZIL,****,2006-05-08,13:10:00,YES,SERIPA-6,FINISHED,,1.0,2009-10-09,7,1,,2016-07-30
90,53628,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,AGUAÍ,SP,BRAZIL,****,2015-12-08,12:30:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
91,40412,ACCIDENT,SYSTEM / COMPONENT FAILURE,MACAPÁ,Amapa,BRAZIL,****,2010-04-16,21:55:00,UNKNOWN,SERIPA-1,,,,,0,1,,2016-07-30
92,45759,ACCIDENT,UNKNOWN,MACAPÁ,Amapa,BRAZIL,****,2012-04-20,08:55:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,,2016-07-30
93,46309,ACCIDENT,ANOTHER TYPES,MACAPÁ,Amapa,BRAZIL,****,2012-09-09,21:12:00,YES,SERIPA-1,FINISHED,UNDEFINED,,,0,1,,2016-07-30
94,53579,ACCIDENT,LOSS OF CONTROL IN THE AIR,VILHENA,Rondonia,BRAZIL,SBVH,2015-10-30,12:30:00,UNKNOWN,SERIPA-7,,,,,0,1,,2016-07-30
95,42071,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,AFUÁ,Para,BRAZIL,****,2010-07-24,10:15:00,YES,SERIPA-1,FINISHED,,1.0,2011-09-23,6,1,,2016-07-30
96,45894,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,AFUÁ,Para,BRAZIL,****,2012-05-16,12:10:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
97,43719,ACCIDENT,LOSS OF CONTROL IN THE AIR,ARACAJU,Sergipe,BRAZIL,****,2010-12-21,13:03:00,YES,SERIPA-2,FINISHED,,1.0,2013-08-22,9,1,,2016-07-30
98,51672,ACCIDENT,LOSS OF CONTROL IN THE AIR,ARACAJU,Sergipe,BRAZIL,SNAU,2014-07-04,18:52:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
99,53423,ACCIDENT,HARD LANDING,ARACAJU,Sergipe,BRAZIL,SNJD,2015-08-01,12:50:00,YES,SERIPA-2,FINISHED,,1.0,2016-06-16,0,1,,2016-07-30
100,53257,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ARACAJU,Sergipe,BRAZIL,SBAR,2015-05-17,17:40:00,YES,SERIPA-2,FINISHED,,1.0,2015-11-16,1,1,,2016-07-30
101,44118,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ARACAJU,Sergipe,BRAZIL,SNAU,2011-03-18,20:00:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
102,45912,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,MUCAJAÍ,Roraima,BRAZIL,SWMV,2012-05-04,19:30:00,YES,SERIPA-7,FINISHED,,1.0,2014-10-02,0,1,,2016-07-30
103,52275,ACCIDENT,LOSS OF CONTROL ON THE GROUND,MUCAJAÍ,Roraima,BRAZIL,****,2014-08-28,14:40:00,YES,SERIPA-7,FINISHED,,1.0,2015-03-06,0,1,1.0,2016-07-30
104,30250,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,JORDÃO,Acre,BRAZIL,****,2007-08-07,20:23:00,YES,SERIPA-7,FINISHED,,1.0,2015-11-16,0,1,,2016-07-30
105,41552,ACCIDENT,ANOTHER TYPES,NOVA MAMORÉ,Rondonia,BRAZIL,****,2010-06-14,14:25:00,YES,SERIPA-7,FINISHED,,1.0,2012-08-29,9,1,,2016-07-30
106,52639,ACCIDENT,LOSS OF CONTROL ON THE GROUND,MANOEL URBANO,Acre,BRAZIL,SSPX,2014-10-19,19:05:00,YES,SERIPA-7,FINISHED,,1.0,2015-07-15,0,1,1.0,2016-07-30
107,30896,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,MANOEL URBANO,Acre,BRAZIL,****,2007-10-24,19:00:00,YES,SERIPA-7,FINISHED,,1.0,2016-06-23,0,1,,2016-07-30
108,44078,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,MARECHAL THAUMATURGO,Acre,BRAZIL,****,2011-03-07,17:35:00,YES,SERIPA-7,FINISHED,,1.0,2011-06-30,2,1,,2016-07-30
109,46583,ACCIDENT,UNKNOWN,ALMIRANTE TAMANDARÉ,Parana,BRAZIL,****,2012-11-06,21:30:00,YES,SERIPA-5,FINISHED,,1.0,2016-06-03,9,1,,2016-07-30
110,46860,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,RIO BRANCO,Acre,BRAZIL,SBRB,2013-01-11,16:30:00,YES,SERIPA-7,FINISHED,,1.0,2013-07-08,0,1,1.0,2016-07-30
111,43702,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,RIO BRANCO,Acre,BRAZIL,****,2011-01-21,17:35:00,YES,SERIPA-1,FINISHED,,1.0,2013-03-28,8,1,,2016-07-30
112,50916,SERIOUS INCIDENT,COMPONENT LOSS ON THE GROUND,RIO BRANCO,Acre,BRAZIL,****,2014-03-06,13:00:00,YES,SERIPA-7,FINISHED,,1.0,2015-03-05,1,1,,2016-07-30
113,27261,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALENQUER,Para,BRAZIL,****,2006-06-27,11:15:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
114,46916,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2013-01-29,19:20:00,YES,SERIPA-5,FINISHED,,1.0,2016-03-07,1,1,,2016-07-30
115,46568,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2012-11-08,11:00:00,YES,SERIPA-5,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
116,43726,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2010-12-29,10:35:00,YES,SERIPA-5,FINISHED,,1.0,2012-08-29,6,1,,2016-07-30
117,52839,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2014-12-23,20:00:00,YES,SERIPA-5,FINISHED,,1.0,2015-10-19,0,1,,2016-07-30
118,51053,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2014-02-06,13:00:00,YES,SERIPA-5,FINISHED,,1.0,2015-07-21,0,1,,2016-07-30
119,49911,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALEGRETE,Rio Grande do Sul,BRAZIL,SSLT,2013-10-05,21:00:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
120,52836,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2014-12-18,19:00:00,YES,SERIPA-5,FINISHED,,1.0,2015-11-16,0,1,,2016-07-30
121,47652,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ALEGRETE,Rio Grande do Sul,BRAZIL,****,2013-03-12,18:40:00,YES,SERIPA-5,FINISHED,,1.0,2014-03-27,0,1,,2016-07-30
122,46094,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ALTO GARÇAS,Mato Grosso,BRAZIL,****,2012-07-07,14:30:00,YES,SERIPA-6,FINISHED,,1.0,2013-11-27,0,1,1.0,2016-07-30
123,43776,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ALTO GARÇAS,Mato Grosso,BRAZIL,SWDC,2011-01-25,14:40:00,YES,SERIPA-6,FINISHED,,1.0,2011-06-30,3,1,1.0,2016-07-30
124,50979,ACCIDENT,LANDING WITHOUT LANDING GEAR,SANTA ROSA DO PURUS,Acre,BRAZIL,SSPQ,2014-03-11,20:00:00,YES,SERIPA-7,FINISHED,,1.0,2014-08-22,0,1,,2016-07-30
125,45237,SERIOUS INCIDENT,LANDING ON UNPREDICTABLE PLACE,SENADOR GUIOMARD,Acre,BRAZIL,****,2011-12-05,19:00:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
126,53265,ACCIDENT,LOSS OF CONTROL ON THE GROUND,PACARAIMA,Roraima,BRAZIL,SDMM,2015-05-05,16:05:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
127,52651,ACCIDENT,FUEL STARVATION,RORAINÓPOLIS,Roraima,BRAZIL,****,2014-10-26,17:30:00,YES,SERIPA-7,FINISHED,,1.0,2015-08-04,1,1,,2016-07-30
128,31859,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,SENA MADUREIRA,Acre,BRAZIL,****,2008-03-07,13:55:00,YES,SERIPA-7,FINISHED,,1.0,2016-04-22,0,1,,2016-07-30
129,52632,ACCIDENT,UNKNOWN,SENA MADUREIRA,Acre,BRAZIL,****,2014-10-05,12:00:00,YES,SERIPA-7,FINISHED,,1.0,2015-04-30,0,1,,2016-07-30
130,25820,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,OIAPOQUE,Amapa,BRAZIL,****,2006-01-02,12:40:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
131,50511,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ALMEIRIM,Para,BRAZIL,****,2013-11-10,12:30:00,YES,SERIPA-1,FINISHED,,1.0,2015-04-24,1,1,,2016-07-30
132,27260,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ALMEIRIM,Para,BRAZIL,****,2006-06-28,13:20:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
133,47142,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALMEIRIM,Para,BRAZIL,SBMD,2013-03-12,12:30:00,YES,SERIPA-1,FINISHED,,1.0,2014-11-24,3,1,,2016-07-30
134,51012,ACCIDENT,UNKNOWN,ALTO PARAGUAI,Mato Grosso,BRAZIL,****,2014-02-19,14:30:00,UNKNOWN,SERIPA-6,,,,,0,1,,2016-07-30
135,46569,ACCIDENT,ANOTHER TYPES,ALTÔNIA,Parana,BRAZIL,****,2012-11-08,19:00:00,YES,SERIPA-5,FINISHED,,1.0,2013-10-21,0,1,,2016-07-30
136,45938,ACCIDENT,SLOW LANDING,ALTO HORIZONTE,Goias,BRAZIL,****,2012-06-20,16:15:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
137,34659,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,ALTAMIRA,Para,BRAZIL,****,2008-12-08,17:50:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
138,46209,SERIOUS INCIDENT,ANOTHER TYPES,ALTAMIRA,Para,BRAZIL,****,2012-08-04,10:10:00,YES,SERIPA-1,FINISHED,,1.0,2013-10-21,2,1,,2016-07-30
139,43899,ACCIDENT,ABOUT LANDING GEAR,ALTAMIRA,Para,BRAZIL,SBHT,2011-02-21,21:45:00,YES,SERIPA-1,FINISHED,,1.0,2013-11-29,6,1,1.0,2016-07-30
140,46337,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ALTO PARAÍSO DE GOIÁS,Goias,BRAZIL,SDXF,2012-09-12,12:00:00,YES,SERIPA-6,FINISHED,,1.0,2014-10-08,0,1,1.0,2016-07-30
141,31396,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ALTO TAQUARI,Mato Grosso,BRAZIL,****,2008-01-05,09:30:00,YES,SERIPA-4,FINISHED,,1.0,2008-12-30,9,1,,2016-07-30
142,44656,SERIOUS INCIDENT,SLOW LANDING,ARACRUZ,Espirito Santo,BRAZIL,****,2011-06-18,09:10:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,1.0,2016-07-30
143,51655,ACCIDENT,ANOTHER TYPES,BOA VISTA DO RAMOS,Amazonas,BRAZIL,****,2014-07-05,12:10:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
144,48795,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ANAJÁS,Para,BRAZIL,****,2013-06-09,19:10:00,YES,SERIPA-1,FINISHED,,1.0,2014-03-27,1,1,,2016-07-30
145,48791,ACCIDENT,ANOTHER TYPES,ANAJÁS,Para,BRAZIL,****,2013-06-08,13:30:00,YES,SERIPA-1,FINISHED,,1.0,2014-04-07,1,1,,2016-07-30
146,29095,ACCIDENT,ABOUT PROPELLER,ANAJÁS,Para,BRAZIL,****,2007-02-08,12:25:00,YES,SERIPA-1,FINISHED,,1.0,2009-09-29,12,1,,2016-07-30
147,51019,SERIOUS INCIDENT,HARD LANDING,CABO FRIO,RJ,BRAZIL,SBCB,2014-02-16,09:52:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,,2016-07-30
148,53115,ACCIDENT,LOSS OF CONTROL IN THE AIR,UIRAMUTÃ,Roraima,BRAZIL,SJYR,2015-02-22,17:30:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
149,50810,ACCIDENT,TIRE BURST,UIRAMUTÃ,Roraima,BRAZIL,SJLO,2014-02-19,17:35:00,YES,SERIPA-7,FINISHED,,1.0,2014-08-22,0,1,1.0,2016-07-30
150,52293,SERIOUS INCIDENT,SLOW LANDING,UIRAMUTÃ,Roraima,BRAZIL,SWPD,2014-08-20,18:57:00,YES,SERIPA-7,FINISHED,,1.0,2015-03-06,0,1,1.0,2016-07-30
151,40088,ACCIDENT,SLOW LANDING,UIRAMUTÃ,Roraima,BRAZIL,****,2010-03-19,13:10:00,YES,SERIPA-7,FINISHED,,1.0,2011-07-21,3,1,1.0,2016-07-30
152,40350,SERIOUS INCIDENT,FUEL STARVATION,UIRAMUTÃ,Roraima,BRAZIL,****,2010-04-17,20:30:00,YES,SERIPA-7,FINISHED,,1.0,2016-04-29,0,1,,2016-07-30
153,45571,ACCIDENT,ANOTHER TYPES,ANANINDEUA,Para,BRAZIL,****,2012-02-23,13:40:00,YES,SERIPA-1,IN PROGRESS,,,,2,1,,2016-07-30
154,26643,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,APIACÁS,Mato Grosso,BRAZIL,****,2006-03-21,16:30:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
155,30180,ACCIDENT,LOSS OF CONTROL IN THE AIR,BORBA,Amazonas,BRAZIL,****,2007-08-09,12:55:00,YES,SERIPA-1,FINISHED,,1.0,2010-04-06,7,1,,2016-07-30
156,27469,ACCIDENT,LOSS OF CONTROL IN THE AIR,BORBA,Amazonas,BRAZIL,****,2006-08-24,14:30:00,YES,SERIPA-7,FINISHED,,1.0,2014-10-14,1,1,,2016-07-30
157,50236,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,CANDEIAS DO JAMARI,Rondonia,BRAZIL,****,2013-12-29,19:00:00,UNKNOWN,SERIPA-7,,,,,0,1,,2016-07-30
158,32155,SERIOUS INCIDENT,FIRE DURING THE FLIGHT,CAAPIRANGA,Amazonas,BRAZIL,****,2008-02-02,13:35:00,YES,SERIPA-7,FINISHED,,1.0,2016-06-03,1,1,,2016-07-30
159,44543,ACCIDENT,LOW ALTITUDE MANEUVERS,ANGÉLICA,Mato Grosso do Sul,BRAZIL,****,2011-05-24,09:45:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
160,27853,ACCIDENT,SLOW LANDING,ANAPU,Para,BRAZIL,****,2006-09-15,18:30:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
161,39707,SERIOUS INCIDENT,ABOUT LANDING GEAR,CANUTAMA,Amazonas,BRAZIL,****,2010-01-09,12:30:00,YES,SERIPA-7,FINISHED,,1.0,2011-07-21,3,1,,2016-07-30
162,39315,ACCIDENT,ANOTHER TYPES,CANUTAMA,Amazonas,BRAZIL,****,2010-01-15,20:22:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
163,48799,ACCIDENT,ABOUT LANDING GEAR,CANUTAMA,Amazonas,BRAZIL,****,2013-06-18,21:30:00,YES,SERIPA-7,FINISHED,,1.0,2013-07-09,0,1,,2016-07-30
164,53183,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,AMAPORÃ,Parana,BRAZIL,****,2015-03-02,23:00:00,YES,CENIPA,IN PROGRESS,,,,0,1,,2016-07-30
165,41488,ACCIDENT,LOSS OF CONTROL IN THE AIR,AQUIRAZ,Ceara,BRAZIL,****,2010-06-13,12:50:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
166,51011,ACCIDENT,LOSS OF CONTROL IN THE AIR,AQUIRAZ,Ceara,BRAZIL,****,2014-05-03,15:30:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
167,45930,ACCIDENT,ANOTHER TYPES,AQUIRAZ,Ceara,BRAZIL,****,2011-12-29,12:00:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
168,34040,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,BOCA DA MATA,Alagoas,BRAZIL,****,2008-08-04,10:10:00,YES,SERIPA-2,FINISHED,,1.0,2012-10-17,1,1,,2016-07-30
169,45151,ACCIDENT,LOSS OF CONTROL IN THE AIR,CARAUARI,Amazonas,BRAZIL,SWCA,2011-10-09,19:35:00,YES,SERIPA-7,FINISHED,,1.0,2016-03-18,1,1,,2016-07-30
170,45235,SERIOUS INCIDENT,LOSS OF COMPONENT DURING THE FLIGHT,CARAUARI,Amazonas,BRAZIL,****,2011-11-27,12:40:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
171,33695,ACCIDENT,ABOUT LANDING GEAR,CARAUARI,Amazonas,BRAZIL,SWCA,2006-09-30,18:00:00,YES,SERIPA-7,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
172,45859,SERIOUS INCIDENT,ABOUT LANDING GEAR,AMARGOSA,Bahia,BRAZIL,SNAZ,2012-05-19,13:40:00,YES,SERIPA-2,FINISHED,,1.0,2013-10-21,2,1,,2016-07-30
173,52993,SERIOUS INCIDENT,FIRE ON THE GROUND,CAMPOS DOS GOYTACAZES,RJ,BRAZIL,SBFS,2015-01-27,12:25:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,,2016-07-30
174,33278,SERIOUS INCIDENT,SYSTEM / COMPONENT FAILURE,CAMPOS DOS GOYTACAZES,RJ,BRAZIL,****,2008-07-11,13:13:00,YES,SERIPA-3,FINISHED,,1.0,2009-04-27,10,1,,2016-07-30
175,53199,ACCIDENT,LOSS OF CONTROL IN THE AIR,ASSUNÇÃO DO PIAUÍ,Piaui,BRAZIL,****,2015-04-11,22:00:00,YES,SERIPA-2,FINISHED,,1.0,2016-02-15,0,1,,2016-07-30
176,45238,ACCIDENT,METEOROLOGICAL PHENOMENOM IN THE AIR,AIMORÉS,Minas Gerais,BRAZIL,****,2011-11-12,21:30:00,UNKNOWN,SERIPA-3,,,,,0,1,,2016-07-30
177,52945,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,AQUIDAUANA,Mato Grosso do Sul,BRAZIL,****,2014-12-30,20:00:00,YES,SERIPA-4,FINISHED,,1.0,2016-06-23,0,1,,2016-07-30
178,27809,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,BAGRE,Para,BRAZIL,****,2006-08-14,13:26:00,YES,SERIPA-1,FINISHED,,1.0,2010-04-28,1,1,,2016-07-30
179,45094,SERIOUS INCIDENT,LOSS OF COMPONENT DURING THE FLIGHT,ANÁPOLIS,Goias,BRAZIL,SWNS,2011-09-29,20:00:00,UNKNOWN,SERIPA-6,,,,,0,1,,2016-07-30
180,29215,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ANÁPOLIS,Goias,BRAZIL,****,2007-05-17,10:35:00,YES,SERIPA-6,FINISHED,,1.0,2008-03-14,15,1,,2016-07-30
181,37796,ACCIDENT,ABOUT LANDING GEAR,ANÁPOLIS,Goias,BRAZIL,****,2009-06-18,18:40:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
182,40269,SERIOUS INCIDENT,ABOUT LANDING GEAR,ANÁPOLIS,Goias,BRAZIL,SWNS,2010-04-07,19:30:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
183,34555,ACCIDENT,LOSS OF CONTROL IN THE AIR,ANÁPOLIS,Goias,BRAZIL,SWNS,2008-11-28,20:50:00,YES,SERIPA-6,FINISHED,,1.0,2010-11-12,3,1,,2016-07-30
184,53204,SERIOUS INCIDENT,VEHICLE COLLISION AGAINST AIRCRAFT,ANÁPOLIS,Goias,BRAZIL,SWNS,2015-04-09,13:13:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
185,51756,SERIOUS INCIDENT,FUEL STARVATION,ANÁPOLIS,Goias,BRAZIL,****,2014-07-07,12:46:00,UNKNOWN,SERIPA-6,,,,,0,1,,2016-07-30
186,45025,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ANÁPOLIS,Goias,BRAZIL,****,2011-08-25,18:30:00,YES,SERIPA-6,FINISHED,,1.0,2015-03-20,1,1,,2016-07-30
187,40087,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ANÁPOLIS,Goias,BRAZIL,****,2010-03-26,10:45:00,YES,SERIPA-6,FINISHED,,1.0,2011-09-23,4,1,,2016-07-30
188,45053,ACCIDENT,LOSS OF CONTROL IN THE AIR,ÂNGULO,Parana,BRAZIL,****,2011-09-13,11:35:00,YES,SERIPA-5,FINISHED,,1.0,2013-07-26,2,1,,2016-07-30
189,52978,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,BAIXA GRANDE DO RIBEIRO,Piaui,BRAZIL,****,2015-01-14,10:50:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
